SCHOOLID,SCHSIZE,RATCMP15,PROPQUAL,PROPCERT,SMRATIO,RESPCUR,SC25Q05,SC34Q15,SC27Q02,SC16Q05,SC39Q07,maths,read,scie,ST88Q01math,ST88Q01read,ST88Q01scie,ST88Q02math,ST88Q02read,ST88Q02scie,ST88Q03math,ST88Q03read,ST88Q03scie,ST88Q04math,ST88Q04read,ST88Q04scie,ST89Q02math,ST89Q02read,ST89Q02scie,ST89Q03math,ST89Q03read,ST89Q03scie,ST89Q04math,ST89Q04read,ST89Q04scie,ST89Q05math,ST89Q05read,ST89Q05scie,option
0000484,1958.0,0.668,0.951,0.942,150.615,1.44,0.0,3.0,3.0,1.0,1.0,543.5658076488883,534.4814329821331,575.0509549254232,534.3372445053421,532.482244984503,566.2441391870666,543.5249086479618,538.077722369931,567.7994485854117,489.59652883150295,477.22958686706033,544.7607742367106,533.81368,555.2485199999999,631.3316,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000484,1958.0,0.668,0.951,0.942,150.615,1.44,0.0,3.0,3.0,1.0,1.0,543.5658076488883,534.4814329821331,575.0509549254232,473.05652999999995,441.17182,518.03431,539.4122395260264,528.8754797923095,580.4664906461425,0,0,0,0,0,0,533.81368,555.2485199999999,631.3316,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000485,836.0,1.298,1.0,1.0,167.2,1.44,0.0,3.0,2.0,1.0,1.0,437.1882832033158,436.6103545309362,437.15786076596913,439.3456850967473,449.41472980446133,457.93180754723306,0,0,0,529.4253192692479,546.8710209205728,526.2645380643737,498.1383400000001,499.0321666666667,514.6152,456.63444426588524,456.2080798554198,461.61641637102286,461.6179624474342,451.3903894541974,454.910251114309,488.11467673838024,505.47708897450167,506.89932307730015,454.2789362573738,454.42871084000564,464.6295573781996,Strongly Agree
0000485,836.0,1.298,1.0,1.0,167.2,1.44,0.0,3.0,2.0,1.0,1.0,437.1882832033158,436.6103545309362,437.15786076596913,445.8253513630424,453.18598906878304,435.5878318457697,0,0,0,444.0907651186811,440.59976693707233,437.4749482376725,425.3281153566638,426.5233459879727,408.2362654646205,440.36740345434566,446.3460706820807,432.937713900196,441.2292340562423,452.489009350614,439.966382743649,434.2156374775194,422.57374920478117,413.714707583359,458.99640378733875,459.7048414860451,440.4987741350422,Agree
0000485,836.0,1.298,1.0,1.0,167.2,1.44,0.0,3.0,2.0,1.0,1.0,437.1882832033158,436.6103545309362,437.15786076596913,478.3549521519138,475.21775870509737,475.52775338644886,438.21176060231176,433.60043012405174,431.6526555395261,437.10336685501113,435.27641375395325,438.0787853956722,504.01932,501.21362,514.53748,565.75012,532.3506,548.15368,503.00744150760386,481.525683107022,492.5995315336164,0,0,0,0,0,0,Disagree
0000485,836.0,1.298,1.0,1.0,167.2,1.44,0.0,3.0,2.0,1.0,1.0,437.1882832033158,436.6103545309362,437.15786076596913,0,0,0,512.3533981063422,528.0159188680567,515.4851128092898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000486,635.0,0.468,1.0,1.0,127.0,0.03,2.0,4.0,2.0,1.0,1.0,430.0126099356489,424.80129063629545,412.56163735558573,313.60803999999996,311.05624,334.1477,385.89344,305.3624,279.87690000000003,427.48868000000004,468.48802000000006,414.80789999999996,421.62198474957086,405.3787145794975,386.5767766032142,455.0078446295658,453.0379346424879,446.8507302481047,449.0477219691214,454.1406840881961,438.0363079169339,445.00722382102697,438.5642466186708,416.9875251799846,438.17218099854574,424.9874287269202,419.8501330216366,Strongly Agree
0000486,635.0,0.468,1.0,1.0,127.0,0.03,2.0,4.0,2.0,1.0,1.0,430.0126099356489,424.80129063629545,412.56163735558573,442.32747,400.11222,386.18053,346.63498999999996,332.54837000000003,357.04028000000005,443.98385787164534,429.8593715558559,423.10342507223106,446.2879939419228,438.81430770778536,438.3310717806104,430.5413414200581,421.90461161823805,420.0907466078439,427.85546097380694,402.99638396174976,401.9209241797939,432.73592945964236,427.9605540747819,423.14522391351085,441.0318810639907,434.2428081654919,428.6150437343208,Agree
0000486,635.0,0.468,1.0,1.0,127.0,0.03,2.0,4.0,2.0,1.0,1.0,430.0126099356489,424.80129063629545,412.56163735558573,437.8935935267747,434.15262475927295,427.5353894270449,448.6559984972979,446.877931570253,437.7060623544583,427.12520000000006,414.6408133333333,433.6752466666667,0,0,0,0,0,0,498.76149999999996,494.86204,492.48416,454.05048000000005,413.02356,451.36142,0,0,0,Disagree
0000486,635.0,0.468,1.0,1.0,127.0,0.03,2.0,4.0,2.0,1.0,1.0,430.0126099356489,424.80129063629545,412.56163735558573,504.17669346855985,489.8420404368856,485.417509505383,504.17669346855985,489.8420404368856,485.417509505383,0,0,0,0,0,0,385.89344,305.3624,279.87690000000003,402.95216,395.0199,428.60872,0,0,0,0,0,0,Strongly Disagree
0000487,945.0,0.512,1.0,1.0,157.5,0.03,0.0,4.0,2.0,1.0,1.0,496.96472788345244,521.845879697281,508.06145344656227,0,0,0,0,0,0,0,0,0,516.318252683006,560.5172546089441,541.9979980268768,485.8778129477443,508.9918143596812,499.84092112060523,509.4929188805346,533.2674324645543,512.3535058073551,499.07130314417856,531.9213751349428,510.70682862944193,507.1659791970277,546.663804728823,520.4529744090547,Strongly Agree
0000487,945.0,0.512,1.0,1.0,157.5,0.03,0.0,4.0,2.0,1.0,1.0,496.96472788345244,521.845879697281,508.06145344656227,452.33352706010845,481.9117349735945,462.8610201502996,369.14628,360.37584000000004,344.12534,461.9300830740302,484.3212114607598,470.95461417551434,488.90584734700235,510.57746629597557,498.17868704627807,472.20652205481963,514.2762112348927,494.65330116631094,469.4657021403681,504.25623942301706,488.4029123053392,439.6740693981691,471.5793383997226,470.7540525212503,451.355882910979,477.0095603987994,474.36413779887334,Agree
0000487,945.0,0.512,1.0,1.0,157.5,0.03,0.0,4.0,2.0,1.0,1.0,496.96472788345244,521.845879697281,508.06145344656227,487.92772738976294,521.4362921195959,508.6348393792513,495.24009345752876,532.9370896097885,518.7151629605007,556.2195715540502,596.6492618514799,584.6932810378919,495.52891,545.01984,524.5151,0,0,0,425.61926000000005,477.05888000000004,498.7318,0,0,0,0,0,0,Disagree
0000487,945.0,0.512,1.0,1.0,157.5,0.03,0.0,4.0,2.0,1.0,1.0,496.96472788345244,521.845879697281,508.06145344656227,548.141436717988,561.4897590174796,538.6658592878406,501.0300008729754,529.6553596464463,513.0382412233982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000488,1070.0,0.81,0.986,0.971,133.75,0.03,0.0,4.0,3.0,1.0,1.0,518.2558305995402,534.8179383691473,554.3170927541407,547.3701190637096,563.7445230832079,581.9534159558656,0,0,0,0,0,0,493.32589846341006,500.6924176558824,530.6566913452652,532.1667245814808,548.5527586595342,570.5139601891315,536.7394663696818,558.9818238549781,576.4144679745752,548.275694420152,569.5628925184835,586.8834874780026,529.2509489434797,547.9952348394949,564.53502175335,Strongly Agree
0000488,1070.0,0.81,0.986,0.971,133.75,0.03,0.0,4.0,3.0,1.0,1.0,518.2558305995402,534.8179383691473,554.3170927541407,481.5547926127724,506.1142714318062,517.0155006589282,297.40613999999994,285.16126,292.18574,484.45116208256985,493.99584031223156,514.129967711151,511.9915600889478,535.91385777728,545.1386746937395,495.74044807617446,510.9945062976757,524.6749750178121,517.3976057518087,523.9566015466721,548.2971352310005,478.17953271975705,483.6316358618349,510.04585033521073,474.2373310196871,482.48302083935175,503.5952435468681,Agree
0000488,1070.0,0.81,0.986,0.971,133.75,0.03,0.0,4.0,3.0,1.0,1.0,518.2558305995402,534.8179383691473,554.3170927541407,517.6543702785071,530.483082581712,549.856270048167,517.4317471971965,540.375429681388,549.0871560850686,560.0695969668519,585.7132668206582,599.8938409081854,577.108912231726,610.87491036068,618.6073086331818,0,0,0,377.75354,381.47135999999995,384.68854,458.10094,477.78146,477.19133999999997,0,0,0,Disagree
0000488,1070.0,0.81,0.986,0.971,133.75,0.03,0.0,4.0,3.0,1.0,1.0,518.2558305995402,534.8179383691473,554.3170927541407,547.75666,530.30802,576.6878,539.2166309843811,548.8770443240669,581.0773913559941,0,0,0,542.9272500000001,526.17801,574.35658,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000489,1073.0,0.634,,,107.3,-0.43,0.0,3.0,2.0,1.0,1.0,481.22023497887056,503.0395138104248,488.3660736161629,428.50133999999997,487.31319999999994,458.35509999999994,518.0012200000001,560.9457399999999,526.9862,466.1475060503907,481.5083134232965,456.96547144367526,473.92412920164116,491.5313111813377,474.3034892688567,471.16828096104837,484.69661870017507,484.84589654342216,504.91037061985196,521.7666427259855,523.7235247461408,499.89127035976634,525.6870979822402,518.146129337563,503.9622586078226,528.7070733828393,525.1428251151677,Strongly Agree
0000489,1073.0,0.634,,,107.3,-0.43,0.0,3.0,2.0,1.0,1.0,481.22023497887056,503.0395138104248,488.3660736161629,460.44710034285265,488.07275937911635,449.4292581353284,0,0,0,486.9062078767902,519.4960208289275,503.1403304567587,502.04167670008974,533.0596871641019,527.9921503830752,490.2729662387027,521.7535545615681,498.1232155382474,448.3025058091898,486.5933854871986,451.88126579164634,434.11377083080043,462.1803323115756,432.11815161480354,428.42630870626937,458.5828800010944,421.20135894391996,Agree
0000489,1073.0,0.634,,,107.3,-0.43,0.0,3.0,2.0,1.0,1.0,481.22023497887056,503.0395138104248,488.3660736161629,487.28953990645385,500.68725564822336,500.23996170792935,448.23979569804123,484.0602044157449,457.04674706014987,477.8755408693829,503.87841205114546,522.6402850949488,403.92586,438.1454,393.03432000000004,429.12447999999995,486.20115999999996,468.42598,0,0,0,0,0,0,0,0,0,Disagree
0000489,1073.0,0.634,,,107.3,-0.43,0.0,3.0,2.0,1.0,1.0,481.22023497887056,503.0395138104248,488.3660736161629,500.7329771666738,550.3582153788008,534.6883391663023,510.7236580715762,523.7992387412124,526.8433008473392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000490,1000.0,0.556,0.985,0.969,133.333,1.44,0.0,4.0,2.0,1.0,1.0,476.34740842735573,493.118206377076,505.02528916897717,466.16295,483.4744400000001,522.6035199999999,0,0,0,452.5514681686376,471.3143514211959,490.78107526465783,413.4083393654276,456.1936680926336,456.3533181776963,470.30389107377806,487.6082924551446,508.2479100230504,460.5787404545757,479.9268050232596,500.4583164880929,463.59278133636906,490.76543928882165,501.3937750588842,459.36963237597246,482.07836286050406,501.1252397173307,Strongly Agree
0000490,1000.0,0.556,0.985,0.969,133.333,1.44,0.0,4.0,2.0,1.0,1.0,476.34740842735573,493.118206377076,505.02528916897717,376.24238876681795,418.9301610104074,422.030122899872,0,0,0,480.9293803515683,506.0140473129442,509.4095469461516,489.63050252132433,508.52213959836115,517.5150521559028,458.31185535146676,483.3834516746635,483.177462626824,478.1507827558395,488.57604465873874,496.6734157011012,465.10600330422886,478.93587559078304,488.4900597167605,469.1462885670283,488.87090712851904,490.1599579247275,Agree
0000490,1000.0,0.556,0.985,0.969,133.333,1.44,0.0,4.0,2.0,1.0,1.0,476.34740842735573,493.118206377076,505.02528916897717,501.11049551380376,520.0795873174335,521.3195827402848,465.09492923098725,488.71396159015296,490.91475666185653,428.41933265738163,440.8542385677762,457.9981194104351,412.29942,403.76108,441.38382,0,0,0,404.74374,518.45014,441.29056,0,0,0,0,0,0,Disagree
0000490,1000.0,0.556,0.985,0.969,133.333,1.44,0.0,4.0,2.0,1.0,1.0,476.34740842735573,493.118206377076,505.02528916897717,428.10773477710853,437.69078973582646,465.9235212470039,462.96417235965,480.37994043189866,503.0754183874404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000491,947.0,1.266,1.0,,118.375,1.44,0.0,2.0,3.0,1.0,1.0,529.74775435987,546.1885803379357,569.1637015011235,543.86196,574.3696,584.8937,0,0,0,607.50116,645.3809200000001,627.74151,574.1236866666666,618.9171566666666,614.50019,541.7170812025516,581.6368133703361,587.6259489033498,540.4780698388353,577.5140922064029,584.3880360760425,540.4780698388353,577.5140922064029,584.3880360760425,545.9659275071608,587.88422955432,593.1383706244089,Strongly Agree
0000491,947.0,1.266,1.0,,118.375,1.44,0.0,2.0,3.0,1.0,1.0,529.74775435987,546.1885803379357,569.1637015011235,487.26771803685733,493.98107354387366,510.11809286765526,0,0,0,515.7467246843214,542.0946168525929,563.5237925169176,495.28633779544555,510.6187589669651,543.3638830399907,500.6703745984064,503.5566608215936,540.5735806701143,493.1336600000001,494.40092999999996,537.26687,493.1336600000001,494.40092999999996,537.26687,500.87288903718627,506.82882953108873,539.7957438798767,Agree
0000491,947.0,1.266,1.0,,118.375,1.44,0.0,2.0,3.0,1.0,1.0,529.74775435987,546.1885803379357,569.1637015011235,521.9786039299486,550.7304443555391,573.1830022382626,500.2136073198926,514.6551562542465,547.3784543544037,0,0,0,501.8772599999999,523.0571600000001,535.9380600000001,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000491,947.0,1.266,1.0,,118.375,1.44,0.0,2.0,3.0,1.0,1.0,529.74775435987,546.1885803379357,569.1637015011235,590.05295,632.59252,620.42149,568.2167433333334,615.1838966666667,607.6774866666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000492,661.0,1.308,1.0,0.988,132.2,0.03,5.0,3.0,1.0,2.0,1.0,462.2955132430504,479.72188478357094,484.0482897663954,420.63405,502.52424,463.06417,0,0,0,0,0,0,432.39352145846823,451.3837253159483,463.4228978170739,458.0975721220422,486.56298446390326,497.62508444002185,425.1599434436275,459.7184956306811,456.26859659398104,440.82441642649826,458.2259412904749,463.77670871494195,420.03273630132674,442.93453139493096,445.37904222029465,Strongly Agree
0000492,661.0,1.308,1.0,0.988,132.2,0.03,5.0,3.0,1.0,2.0,1.0,462.2955132430504,479.72188478357094,484.0482897663954,505.1709621961021,508.04108508042816,503.2872048013176,458.41252000000003,568.57114,526.8929599999999,455.57542138897344,464.89218960586294,478.7569534488624,447.8994861609208,458.7948851313584,469.80701850594596,452.2176663790061,464.8983936299225,469.45575754643323,473.4877088423358,477.8322953756218,494.3033704601232,461.2700439558365,477.38081117163165,483.91443825049265,473.56102803002204,486.42031516392507,494.79020319717085,Agree
0000492,661.0,1.308,1.0,0.988,132.2,0.03,5.0,3.0,1.0,2.0,1.0,462.2955132430504,479.72188478357094,484.0482897663954,439.48867309243104,454.2774732407891,465.35948677253873,458.49751145056297,462.6993491532395,475.65947853837116,445.0777344451159,494.55182896500463,465.9252786467323,490.38258927753395,527.1850296365335,510.75303759015344,0,0,0,487.15533999999997,480.82804000000004,470.85042000000004,0,0,0,0,0,0,Disagree
0000492,661.0,1.308,1.0,0.988,132.2,0.03,5.0,3.0,1.0,2.0,1.0,462.2955132430504,479.72188478357094,484.0482897663954,501.17618000000004,482.83286,515.2368399999999,442.6970414571615,467.61824405700946,468.5715280012573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000493,1033.0,1.102,0.0,0.0,137.733,1.44,0.0,4.0,3.0,1.0,1.0,444.63049230456784,497.9079663129173,519.6804616514439,393.44912000000005,431.79094000000003,470.38419999999996,0,0,0,475.13257790720525,512.8120687702349,521.0036556393688,483.139533097219,532.8038281486577,532.7634322734104,460.92801827767863,520.3148111342059,528.7280430607103,460.92801827767863,520.3148111342059,528.7280430607103,464.6588920058856,518.2533382435522,527.3069396563444,464.6588920058856,518.2533382435522,527.3069396563444,Strongly Agree
0000493,1033.0,1.102,0.0,0.0,137.733,1.44,0.0,4.0,3.0,1.0,1.0,444.63049230456784,497.9079663129173,519.6804616514439,427.52766,533.7406399999999,526.1469500000001,0,0,0,427.79282600524004,508.74129036645434,520.5176584843691,405.2723363783974,473.2812281491488,505.174044893187,425.54138,529.8088,511.60011999999995,425.54138,529.8088,511.60011999999995,427.52766,533.7406399999999,526.1469500000001,427.52766,533.7406399999999,526.1469500000001,Agree
0000493,1033.0,1.102,0.0,0.0,137.733,1.44,0.0,4.0,3.0,1.0,1.0,444.63049230456784,497.9079663129173,519.6804616514439,435.1920170873047,495.45865824046507,518.5064936529945,411.676275,493.508825,505.53897500000005,0,0,0,425.54138,529.8088,511.60011999999995,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000493,1033.0,1.102,0.0,0.0,137.733,1.44,0.0,4.0,3.0,1.0,1.0,444.63049230456784,497.9079663129173,519.6804616514439,503.48247642563103,545.302850250508,536.6811684213233,469.7208201969088,519.8111451866291,528.9336305845648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000494,708.0,0.848,1.0,1.0,177.0,1.44,2.0,3.0,3.0,2.0,1.0,412.98946377519724,470.4217620817882,451.76689266476535,358.83834666666667,406.90254000000004,393.5161066666666,371.17154,446.80338,434.29691999999994,408.23596,452.8666266666666,425.0341933333333,419.88432,464.25834999999995,436.53487749999994,410.61691199999996,458.4003159999999,436.89854799999995,420.04205599999995,472.57874999999996,447.7247339999999,407.88071999999994,456.176249090909,438.19639818181815,417.04228222222207,468.24093777777773,448.999131111111,Strongly Agree
0000494,708.0,0.848,1.0,1.0,177.0,1.44,2.0,3.0,3.0,2.0,1.0,412.98946377519724,470.4217620817882,451.76689266476535,375.71532666666667,442.05075666666664,431.14198666666664,412.9225799999999,495.97118,487.16895999999997,404.8129688888888,464.37528444444433,446.65754888888875,388.7310057142856,451.63732285714275,439.2657314285714,385.64418800000004,448.662064,430.380452,379.15563999999995,433.40601333333336,420.1541666666666,390.5411066666667,455.8320299999999,435.99092666666667,379.35037249999993,436.1993349999999,417.78021499999994,Agree
0000494,708.0,0.848,1.0,1.0,177.0,1.44,2.0,3.0,3.0,2.0,1.0,412.98946377519724,470.4217620817882,451.76689266476535,414.7141333333333,473.2406766666666,448.99913,399.5560059999999,458.2891059999999,441.02014199999996,368.60104,428.1768,432.99141999999995,374.87148,438.70142999999996,434.48339999999996,392.04706000000004,471.3872799999999,460.73294,362.87585,436.75536,436.11526000000003,0,0,0,412.9225799999999,495.97118,487.16895999999997,Disagree
0000494,708.0,0.848,1.0,1.0,177.0,1.44,2.0,3.0,3.0,2.0,1.0,412.98946377519724,470.4217620817882,451.76689266476535,460.6714333333333,495.75936,469.66927999999996,407.766,448.884484,422.1372640000001,371.17154,446.80338,434.29691999999994,371.17154,446.80338,434.29691999999994,0,0,0,0,0,0,371.17154,446.80338,434.29691999999994,0,0,0,Strongly Disagree
0000495,907.0,0.992,0.983,0.983,113.375,1.44,0.0,5.0,3.0,1.0,1.0,509.96034121218406,515.9930445485901,525.4284562117602,366.26422,404.30778,336.57218,523.8433,551.01688,559.43676,461.878026046173,486.54415981327065,465.07797452564284,492.8431685752818,513.1769373095051,506.6953978649175,512.692499952648,519.8166110643263,521.3340631881855,544.4375934669226,543.9312646494009,556.8936383339121,521.4494543765126,530.7155269769077,531.9691252354909,531.8845830509858,546.1811161878061,549.6741703051406,Strongly Agree
0000495,907.0,0.992,0.983,0.983,113.375,1.44,0.0,5.0,3.0,1.0,1.0,509.96034121218406,515.9930445485901,525.4284562117602,429.73686555677614,426.4116709984827,449.8199229998421,366.26422,404.30778,336.57218,521.2172220836293,517.314227820639,537.1843832850308,509.22008180656894,513.3743310495269,522.748117882137,493.28917409989447,504.336762721126,513.4336255694653,471.9855497930562,488.3136647298079,486.5832606528062,490.7372239238284,499.2249916256704,506.83705633501995,478.15222775734026,480.10415728662576,485.62686050015435,Agree
