SCHOOLID,W_FSTUWT,ST86Q01,ST86Q02,ST86Q03,ST86Q04,ST86Q05,ST87Q01,ST87Q02,ST87Q03,ST87Q04,ST87Q05,ST87Q06,ST87Q07,ST87Q08,ST87Q09,ST88Q01,ST88Q02,ST88Q03,ST88Q04,ST89Q02,ST89Q03,ST89Q04,ST89Q05,ST91Q01,ST91Q02,ST91Q03,ST91Q04,ST91Q05,ST91Q06,maths,read,scie,ave,SCHOOLID,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,schoolmath,schoolread,schoolscie,schoolave
249,57.0972,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly disagree,612.79794,577.78318,618.5565,603.0458733333334,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,57.0972,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,530.3863600000001,490.05039999999997,595.80382,538.7468600000001,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,58.5435,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Strongly disagree,437.45910000000003,441.48152,485.77024,454.90362000000005,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,57.0972,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,,Disagree,Agree,Disagree,356.60540000000003,350.51194,376.20292,361.1067533333333,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,57.0972,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,598.3097,581.47212,637.3927799999999,605.7248666666667,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,58.5435,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Strongly disagree,637.0228800000001,595.3393599999999,614.17382,615.51202,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,57.0972,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,,Agree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,396.25329999999997,415.14872,438.21332,416.5384466666667,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,58.5435,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,507.4076800000001,524.1691999999999,574.54308,535.37332,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,57.0972,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,440.49696000000006,442.09406,492.85716,458.4827266666667,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,57.0972,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,442.05486,466.07222,491.6449199999999,466.59066666666666,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
249,58.5435,Disagree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Strongly disagree,469.62922,461.25982000000005,464.88252,465.2571866666667,0000249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,490.62483499999996,480.8433133333333,522.4131233333334,497.9604238888889
250,18.1152,Disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Disagree,Strongly disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,477.80807999999996,470.16216,473.64788,473.8727066666666,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,17.295,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,547.2114199999999,571.1128999999999,581.72324,566.68252,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.7084,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,477.57439999999997,544.66238,528.47818,516.9049866666666,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.1152,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,540.04518,560.3809600000001,570.3469,556.9243466666667,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.1152,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,492.4521,449.71252000000004,430.38044,457.51502,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,17.295,Strongly agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,588.3393,632.5131,653.24508,624.69916,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.7084,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,481.39117999999996,472.2213,492.9504,482.18762666666663,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.1152,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Strongly disagree,525.24538,493.09777999999994,544.14398,520.8290466666666,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.7084,Agree,Disagree,Disagree,Agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,,,,337.28776,309.46718,356.1544399999999,334.3031266666666,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.7084,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,275.3622,295.56674000000004,281.7419,284.22361333333333,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.7084,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,291.79776000000004,309.70547999999997,239.68670000000003,280.39664666666664,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
250,18.1152,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,513.4834,554.12582,495.46810000000005,521.0257733333333,0000250,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,437.9123081818181,442.78890909090904,447.4365090909091,442.71257545454546
251,9.7311,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,408.24896,467.67611999999997,464.41625999999997,446.78044666666665,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,376.07882,369.27745999999996,418.53786,387.9647133333333,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,520.18228,539.73766,528.01196,529.3106333333334,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,,Strongly disagree,459.73672,479.60839999999996,492.11116000000004,477.1520933333333,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,494.16576000000003,493.82654,517.1950800000001,501.7291266666668,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,378.80510000000004,379.46216,398.20962,385.4922933333334,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,424.45086000000003,476.51056,475.88586,458.94909333333334,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,535.6831199999999,555.4890800000001,592.0738799999999,561.0820266666666,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,534.2810599999999,612.26682,652.68556,599.74448,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,559.5965199999999,615.1176800000001,594.96454,589.8929133333332,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,415.64888,469.36178,420.40284,435.1378333333334,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,383.94609999999994,374.16932,445.20702,401.10747999999995,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,364.47266,382.10854,399.60834000000006,382.06318000000005,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,9.7311,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,600.8802199999999,560.38094,596.7362999999999,585.9991533333333,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Strongly agree,Strongly agree,,Agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Agree,Disagree,Disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,439.64012,499.625,501.80902000000003,480.3580466666667,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
251,10.2088,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,Strongly disagree,438.86118000000005,469.99724,502.36852,470.40898,0000251,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,448.4888639999999,470.23950320000006,486.3819487999999,468.37010533333324
252,118.6761,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,657.9763399999999,648.2741599999999,660.05222,655.4342399999999,0000252,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,558.3844848,571.8961160000001,565.2443112,565.1749706666668
252,125.2737,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,500.39726,552.0494799999999,517.6613199999999,523.3693533333333,0000252,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,558.3844848,571.8961160000001,565.2443112,565.1749706666668
